2025-11-13 21:58:49,723 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.86) - Source: 192.168.10.3,timestamp,alert_type,source_ip,description,severity,ai_confidence,patterns
2025-11-16 18:00:59,159 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.98) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:00:59,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.98),MEDIUM,0.9764746201783426,
2025-11-16 18:00:59,801 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:00:59,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:00,709 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:00,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:00,847 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:00,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:00,997 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.75) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:00,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.75),MEDIUM,0.754177833263185,
2025-11-16 18:01:01,111 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:01,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:01,268 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:01,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:02,029 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.84) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:02,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.84),MEDIUM,0.8389032258674648,
2025-11-16 18:01:02,543 - ERROR - Exception on /stats [GET],,,,,,,
Traceback (most recent call last):,,,,,,,,
"  File ""C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\flask\app.py""", line 1511, in wsgi_app,,,,,,
    response = self.full_dispatch_request(),,,,,,,,
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,,,,,,,,
"  File ""C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\flask\app.py""", line 919, in full_dispatch_request,,,,,,
    rv = self.handle_user_exception(e),,,,,,,,
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,,,,,,,,
"  File ""C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\flask\app.py""", line 917, in full_dispatch_request,,,,,,
    rv = self.dispatch_request(),,,,,,,,
         ^^^^^^^^^^^^^^^^^^^^^^^,,,,,,,,
"  File ""C:\Users\hp\AppData\Local\Programs\Python\Python312\Lib\site-packages\flask\app.py""", line 902, in dispatch_request,,,,,,
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return],,,,,,,,
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,,,,,,,,
"  File ""C:\Users\hp\Downloads\MINI_IDS\dashboard_ui.py""", line 417, in get_stats,,,,,,
    return jsonify(dashboard.statistics),,,,,,,,
           ^^^^^^^,,,,,,,,
NameError: name 'jsonify' is not defined,,,,,,,,
2025-11-16 18:01:02,"547 - INFO - 127.0.0.1 - - [16/Nov/2025 18:01:02] ""[35m[1mGET /stats HTTP/1.1[0m"" 500 -",,,,,,,
2025-11-16 18:01:02,643 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:02,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:04,819 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.75) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:04,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.75),MEDIUM,0.7502786545851469,
2025-11-16 18:01:05,883 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.70) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:05,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.70),MEDIUM,0.698795624278323,
2025-11-16 18:01:06,047 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:06,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:06,644 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:06,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:06,741 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.78) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:06,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.78),MEDIUM,0.7831136270150876,
2025-11-16 18:01:06,850 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.86) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:06,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.86),MEDIUM,0.861998276005172,
2025-11-16 18:01:08,900 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:08,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,013 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,111 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,216 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,339 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,583 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,690 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:09,780 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.96) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.96),MEDIUM,0.9606136542633928,
2025-11-16 18:01:09,886 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.91) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.91),MEDIUM,0.91367352853663,
2025-11-16 18:01:09,985 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.87) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:09,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.87),MEDIUM,0.8677742904532374,
2025-11-16 18:01:10,091 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.8310395711299271,
2025-11-16 18:01:10,191 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.80) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.80),MEDIUM,0.7980250930717805,
2025-11-16 18:01:10,354 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.77) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.77),MEDIUM,0.7661251497977314,
2025-11-16 18:01:10,459 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:10,566 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.91) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.91),MEDIUM,0.9109026035958716,
2025-11-16 18:01:10,696 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.70) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:10,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.70),MEDIUM,0.696966508514301,
2025-11-16 18:01:12,830 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:12,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:14,583 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 0.92) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:14,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 0.92),MEDIUM,0.9166189901355396,
2025-11-16 18:01:15,318 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:15,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:15,427 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:15,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:17,692 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:17,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:17,796 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:17,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:17,888 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:17,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:18,003 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:18,121 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 104.18.27.90 (confidence: 1.00) - Source: 104.18.27.90,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,104.18.27.90,Unusual traffic pattern from 104.18.27.90 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:18,318 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.96) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.96),MEDIUM,0.9619548262796732,
2025-11-16 18:01:18,434 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:18,564 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:18,710 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.97) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.97),MEDIUM,0.9725342822706974,
2025-11-16 18:01:18,827 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.94) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.94),MEDIUM,0.9419671653811442,
2025-11-16 18:01:18,937 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.90) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:18,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.90),MEDIUM,0.8973498674440421,
2025-11-16 18:01:19,102 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.87) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.87),MEDIUM,0.8705470286155372,
2025-11-16 18:01:19,292 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.83) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.83),MEDIUM,0.8324781601576539,
2025-11-16 18:01:19,464 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.79) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.79),MEDIUM,0.7937786052726264,
2025-11-16 18:01:19,635 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.79) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.79),MEDIUM,0.7906994637461087,
2025-11-16 18:01:19,835 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.70) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:19,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.70),MEDIUM,0.7040500184022552,
2025-11-16 18:01:20,022 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 163.181.82.171 (confidence: 0.71) - Source: 163.181.82.171,,,,,,,
,,2025-11-16 18:01:20,AI Behavioral Anomaly,163.181.82.171,Unusual traffic pattern from 163.181.82.171 (confidence: 0.71),MEDIUM,0.7058961129377203,
2025-11-16 18:01:20,211 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 163.181.82.171 (confidence: 1.00) - Source: 163.181.82.171,,,,,,,
,,2025-11-16 18:01:20,AI Behavioral Anomaly,163.181.82.171,Unusual traffic pattern from 163.181.82.171 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:20,388 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 163.181.82.171 (confidence: 0.81) - Source: 163.181.82.171,,,,,,,
,,2025-11-16 18:01:20,AI Behavioral Anomaly,163.181.82.171,Unusual traffic pattern from 163.181.82.171 (confidence: 0.81),MEDIUM,0.805226565525419,
2025-11-16 18:01:20,583 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.68) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:20,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.68),MEDIUM,0.6806725161767851,
2025-11-16 18:01:21,836 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:21,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:22,072 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:22,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:22,312 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:22,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:22,647 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:22,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:22,777 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:22,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:35,080 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:35,200 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:35,319 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.85) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.85),MEDIUM,0.8461177317055603,
2025-11-16 18:01:35,411 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:35,508 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 1.00) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 1.00),MEDIUM,1.0,
2025-11-16 18:01:35,932 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.92) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:35,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.92),MEDIUM,0.9200025587658096,
2025-11-16 18:01:36,035 - WARNING - AI Behavioral Anomaly - Unusual traffic pattern from 192.168.10.3 (confidence: 0.88) - Source: 192.168.10.3,,,,,,,
,,2025-11-16 18:01:36,AI Behavioral Anomaly,192.168.10.3,Unusual traffic pattern from 192.168.10.3 (confidence: 0.88),MEDIUM,0.8764063801977146,
